building_id,building_type,building_class,corner1_lat,corner1_lon,corner2_lat,corner2_lon,corner3_lat,corner3_lon,corner4_lat,corner4_lon,building_levels,building_material,building_height,building_use
328234804,apartments,Multi,41.9495219,-88.7790538,41.9495219,-88.7782494,41.9496895,-88.7782494,41.9496895,-88.7790538,,,,
328234805,apartments,Multi,41.9498416,-88.7784007,41.9498416,-88.7781711,41.9504447,-88.7781711,41.9504447,-88.7784007,,,,
328234806,apartments,Multi,41.9502164,-88.7794191,41.9502164,-88.7786079,41.9503895,-88.7786079,41.9503895,-88.7794191,,,,
328242450,apartments,Multi,41.949467,-88.7795206,41.949467,-88.7792949,41.950066,-88.7792949,41.950066,-88.7795206,,,,
328243977,transportation,Single,41.9473191,-88.7732978,41.9473191,-88.7732623,41.9473445,-88.7732623,41.9473445,-88.7732978,,,,
328243979,transportation,Single,41.9507633,-88.7778593,41.9507633,-88.7778163,41.9507932,-88.7778163,41.9507932,-88.7778593,,,,
328300766,yes,Single,41.9314137,-88.7703791,41.9314137,-88.770066,41.9316139,-88.770066,41.9316139,-88.7703791,,,,
328505308,residential,Multi,41.9317617,-88.7676469,41.9317617,-88.7674762,41.9321674,-88.7674762,41.9321674,-88.7676469,2,,,
328507085,residential,Multi,41.9487051,-88.7705237,41.9487051,-88.7701733,41.9489599,-88.7701733,41.9489599,-88.7705237,,,,
328507106,apartments,Multi,41.9431951,-88.7782382,41.9431951,-88.7775322,41.943373,-88.7775322,41.943373,-88.7782382,,,,
328507178,apartments,Multi,41.9412589,-88.7785866,41.9412589,-88.778387,41.9414948,-88.778387,41.9414948,-88.7785866,,,,
328507195,apartments,Multi,41.9415418,-88.7785846,41.9415418,-88.778381,41.9417823,-88.778381,41.9417823,-88.7785846,,,,
328507197,apartments,Multi,41.9418319,-88.7785854,41.9418319,-88.7783851,41.942072,-88.7783851,41.942072,-88.7785854,,,,
328507235,apartments,Multi,41.9421419,-88.7785855,41.9421419,-88.7783874,41.9423584,-88.7783874,41.9423584,-88.7785855,,,,
328507247,apartments,Multi,41.9414065,-88.7793495,41.9414065,-88.7791589,41.9416327,-88.7791589,41.9416327,-88.7793495,,,,
328507253,apartments,Multi,41.9414057,-88.7801645,41.9414057,-88.7799689,41.9416406,-88.7799689,41.9416406,-88.7801645,,,,
328507257,apartments,Multi,41.9420284,-88.7801868,41.9420284,-88.7799958,41.9422633,-88.7799958,41.9422633,-88.7801868,,,,
328507270,apartments,Multi,41.9423146,-88.7801843,41.9423146,-88.7799874,41.9425257,-88.7799874,41.9425257,-88.7801843,,,,
328507271,apartments,Multi,41.9425912,-88.780186,41.9425912,-88.7799899,41.942804,-88.7799899,41.942804,-88.780186,,,,
328507336,house,Single,41.9481481,-88.7697654,41.9481481,-88.7693992,41.9483941,-88.7693992,41.9483941,-88.7697654,,,,
328507695,apartments,Multi,41.9434632,-88.7800818,41.9434632,-88.7790969,41.9435765,-88.7790969,41.9435765,-88.7800818,,,,
328509319,yes,Single,41.9434238,-88.7366293,41.9434238,-88.7364506,41.9435642,-88.7364506,41.9435642,-88.7366293,,,,
328509542,retail,Commercial,41.9420181,-88.7374128,41.9420181,-88.7361881,41.9431387,-88.7361881,41.9431387,-88.7374128,,,,
328509578,commercial,Commercial,41.9428601,-88.7357601,41.9428601,-88.7352506,41.9432124,-88.7352506,41.9432124,-88.7357601,1,,,
328509765,school,Schools,41.9385533,-88.7386549,41.9385533,-88.7377402,41.9391868,-88.7377402,41.9391868,-88.7386549,,,,
328658723,retail,Commercial,41.9480397,-88.7233198,41.9480397,-88.7225638,41.9486046,-88.7225638,41.9486046,-88.7233198,,,,
328659641,retail,Commercial,41.9549535,-88.7260793,41.9549535,-88.7245963,41.9564842,-88.7245963,41.9564842,-88.7260793,,,,
328660450,retail,Commercial,41.9478827,-88.7235394,41.9478827,-88.7229049,41.9483531,-88.7229049,41.9483531,-88.7235394,,,,
328661275,retail,Commercial,41.9523122,-88.7245546,41.9523122,-88.7241806,41.9526017,-88.7241806,41.9526017,-88.7245546,,,,
328676408,retail,Commercial,41.9518254,-88.7250524,41.9518254,-88.7246263,41.9521386,-88.7246263,41.9521386,-88.7250524,,,,
328676619,retail,Commercial,41.9510582,-88.7234751,41.9510582,-88.7230253,41.9514024,-88.7230253,41.9514024,-88.7234751,,,,
328676989,retail,Commercial,41.9513889,-88.725779,41.9513889,-88.7254206,41.9516628,-88.7254206,41.9516628,-88.725779,,,,
328908948,yes,Single,41.9314606,-88.7102192,41.9314606,-88.7094962,41.9317342,-88.7094962,41.9317342,-88.7102192,,,,
328908949,yes,Single,41.9325123,-88.7110023,41.9325123,-88.710725,41.9326365,-88.710725,41.9326365,-88.7110023,,,,
328908950,yes,Single,41.930618,-88.7131795,41.930618,-88.7129437,41.9316067,-88.7129437,41.9316067,-88.7131795,,,,
328908951,yes,Single,41.9302914,-88.713969,41.9302914,-88.713445,41.9305729,-88.713445,41.9305729,-88.713969,,,,
328908952,yes,Single,41.931018,-88.7139629,41.931018,-88.7137702,41.931658,-88.7137702,41.931658,-88.7139629,,,,
328908953,yes,Single,41.931883,-88.714278,41.931883,-88.7140711,41.9325064,-88.7140711,41.9325064,-88.714278,,,,
328908954,yes,Single,41.9318897,-88.7136566,41.9318897,-88.7134553,41.9325142,-88.7134553,41.9325142,-88.7136566,,,,
328908955,yes,Single,41.9310908,-88.722979,41.9310908,-88.7225039,41.9312949,-88.7225039,41.9312949,-88.722979,,,,
328908956,commercial,Commercial,41.9315167,-88.7240541,41.9315167,-88.7233727,41.9320642,-88.7233727,41.9320642,-88.7240541,,,,
328908957,commercial,Commercial,41.9318356,-88.7246211,41.9318356,-88.7244016,41.9320545,-88.7244016,41.9320545,-88.7246211,,,,
328908958,commercial,Commercial,41.9330336,-88.7207928,41.9330336,-88.7200082,41.9335931,-88.7200082,41.9335931,-88.7207928,,,,
328908959,commercial,Commercial,41.9343734,-88.7223743,41.9343734,-88.7218133,41.9348512,-88.7218133,41.9348512,-88.7223743,,,,
328908960,commercial,Commercial,41.9330427,-88.7228581,41.9330427,-88.72248,41.9336082,-88.72248,41.9336082,-88.7228581,,,,
328908961,commercial,Commercial,41.9330124,-88.7221913,41.9330124,-88.7218051,41.9335659,-88.7218051,41.9335659,-88.7221913,,,,
328908963,commercial,Commercial,41.9245894,-88.7224444,41.9245894,-88.7209478,41.9258147,-88.7209478,41.9258147,-88.7224444,,,,
328908965,commercial,Commercial,41.9282012,-88.7261708,41.9282012,-88.7251075,41.9291241,-88.7251075,41.9291241,-88.7261708,,,,
328908967,commercial,Commercial,41.9361236,-88.7060233,41.9361236,-88.7056286,41.9363685,-88.7056286,41.9363685,-88.7060233,,,,
328908970,commercial,Commercial,41.9353819,-88.7062264,41.9353819,-88.7060162,41.9355573,-88.7060162,41.9355573,-88.7062264,,,,
328908972,barn,Single,41.9502385,-88.6963633,41.9502385,-88.6961357,41.9504774,-88.6961357,41.9504774,-88.6963633,,,,
328908973,commercial,Commercial,41.933841,-88.733699,41.933841,-88.7318533,41.935199,-88.7318533,41.935199,-88.733699,,,,
328908974,commercial,Commercial,41.9302153,-88.7271417,41.9302153,-88.7256648,41.9326343,-88.7256648,41.9326343,-88.7271417,,,,
328908975,commercial,Commercial,41.9340808,-88.7253372,41.9340808,-88.7249778,41.9346235,-88.7249778,41.9346235,-88.7253372,,,,
328908976,commercial,Commercial,41.9329634,-88.7253319,41.9329634,-88.7249832,41.9335381,-88.7249832,41.9335381,-88.7253319,,,,
328908977,commercial,Commercial,41.9336741,-88.7253284,41.9336741,-88.7249772,41.9340156,-88.7249772,41.9340156,-88.7253284,,,,
328908978,commercial,Commercial,41.935129,-88.7211065,41.935129,-88.7202561,41.9354637,-88.7202561,41.9354637,-88.7211065,,,,
368780195,apartments,Multi,41.9457707,-88.7672182,41.9457707,-88.7663277,41.9459343,-88.7663277,41.9459343,-88.7672182,,,,
370207592,apartments,Multi,41.9346843,-88.7354611,41.9346843,-88.7351095,41.9348104,-88.7351095,41.9348104,-88.7354611,,,,
370207646,apartments,Multi,41.9346993,-88.7349465,41.9346993,-88.7344932,41.934817,-88.7344932,41.934817,-88.7349465,,,,
370207670,apartments,Multi,41.9349114,-88.7354624,41.9349114,-88.7351948,41.935015,-88.7351948,41.935015,-88.7354624,,,,
370207834,yes,Single,41.9351383,-88.7354136,41.9351383,-88.7352578,41.9353096,-88.7352578,41.9353096,-88.7354136,,,,
370207894,apartments,Multi,41.9352143,-88.7348704,41.9352143,-88.734516,41.9353074,-88.734516,41.9353074,-88.7348704,,,,
370228758,yes,Single,41.931716,-88.710492,41.931716,-88.7104046,41.9318452,-88.7104046,41.9318452,-88.710492,,,,
370229081,yes,Single,41.9304432,-88.7281955,41.9304432,-88.7278972,41.9309285,-88.7278972,41.9309285,-88.7281955,,,,
370229083,yes,Single,41.9306967,-88.7272399,41.9306967,-88.7269071,41.9310661,-88.7269071,41.9310661,-88.7272399,,,,
370229085,yes,Single,41.9316186,-88.7275565,41.9316186,-88.7270552,41.9323555,-88.7270552,41.9323555,-88.7275565,,,,
370229087,yes,Single,41.9291781,-88.7281143,41.9291781,-88.7273234,41.9294605,-88.7273234,41.9294605,-88.7281143,,,,
370229088,yes,Single,41.9285119,-88.7280562,41.9285119,-88.727249,41.9288797,-88.727249,41.9288797,-88.7280562,,,,
370229090,yes,Single,41.9275585,-88.72812,41.9275585,-88.7269444,41.9283817,-88.7269444,41.9283817,-88.72812,,,,
370230254,yes,Single,41.9188799,-88.7639275,41.9188799,-88.7636834,41.9191016,-88.7636834,41.9191016,-88.7639275,,,,
373320994,yes,Single,41.9353707,-88.7536777,41.9353707,-88.7533078,41.9356341,-88.7533078,41.9356341,-88.7536777,,,,
373321000,yes,Single,41.9090086,-88.7551293,41.9090086,-88.7543219,41.9099162,-88.7543219,41.9099162,-88.7551293,,,,
373321010,commercial,Commercial,41.9310011,-88.7573697,41.9310011,-88.7572368,41.9311182,-88.7572368,41.9311182,-88.7573697,,,,
373321012,yes,Single,41.9311415,-88.7585406,41.9311415,-88.7583852,41.9312657,-88.7583852,41.9312657,-88.7585406,,,,
373321015,church,Single,41.9380808,-88.7655299,41.9380808,-88.7650241,41.9385631,-88.7650241,41.9385631,-88.7655299,,,,
373321017,greenhouse,Single,41.9312627,-88.763922,41.9312627,-88.76345,41.9314355,-88.76345,41.9314355,-88.763922,,,,
373321019,yes,Single,41.9307016,-88.7528911,41.9307016,-88.7525694,41.930871,-88.7525694,41.930871,-88.7528911,,,,
384622160,yes,Single,41.9177786,-88.7531737,41.9177786,-88.7528057,41.9178685,-88.7528057,41.9178685,-88.7531737,,,,
384622417,house,Single,41.9176232,-88.7512878,41.9176232,-88.7511344,41.9177184,-88.7511344,41.9177184,-88.7512878,,,,
406504021,church,Single,41.9502297,-88.7475503,41.9502297,-88.7466475,41.9506215,-88.7466475,41.9506215,-88.7475503,,,,
406505163,yes,Single,41.9261605,-88.7444371,41.9261605,-88.743978,41.9264837,-88.743978,41.9264837,-88.7444371,,,,
406506854,yes,Single,41.9365515,-88.7663081,41.9365515,-88.7660203,41.9366934,-88.7660203,41.9366934,-88.7663081,,,,
406506855,church,Single,41.9513671,-88.776072,41.9513671,-88.7757573,41.9516991,-88.7757573,41.9516991,-88.776072,,,,
406507355,yes,Single,41.9332258,-88.7483857,41.9332258,-88.7479789,41.9335843,-88.7479789,41.9335843,-88.7483857,,,,
407733363,yes,Single,41.9403671,-88.789174,41.9403671,-88.78879,41.9406319,-88.78879,41.9406319,-88.789174,,,,
407733367,yes,Single,41.9407947,-88.7887022,41.9407947,-88.7884071,41.941163,-88.7884071,41.941163,-88.7887022,,,,
407733372,yes,Single,41.9417323,-88.7892588,41.9417323,-88.7887651,41.9419657,-88.7887651,41.9419657,-88.7892588,,,,
407733376,yes,Single,41.9412595,-88.7887244,41.9412595,-88.7884099,41.9416285,-88.7884099,41.9416285,-88.7887244,,,,
407733381,yes,Single,41.9412534,-88.7896074,41.9412534,-88.7892959,41.9416232,-88.7892959,41.9416232,-88.7896074,,,,
407733385,yes,Single,41.9407879,-88.7896025,41.9407879,-88.7892909,41.9411577,-88.7892909,41.9411577,-88.7896025,,,,
407980032,university,Schools,41.9329117,-88.7670085,41.9329117,-88.766497,41.9331036,-88.766497,41.9331036,-88.7670085,,,,
407980033,university,Schools,41.9348735,-88.7642808,41.9348735,-88.7637673,41.9352222,-88.7637673,41.9352222,-88.7642808,,,,
407980034,yes,Single,41.9384736,-88.7709992,41.9384736,-88.7695867,41.9393243,-88.7695867,41.9393243,-88.7709992,,,,
426044071,school,Schools,41.9482144,-88.7523372,41.9482144,-88.7513511,41.9491713,-88.7513511,41.9491713,-88.7523372,,,,
439226889,apartments,Multi,41.946203,-88.7674298,41.946203,-88.7672162,41.9464171,-88.7672162,41.9464171,-88.7674298,2,,,
448151439,retail,Commercial,41.9417228,-88.7488636,41.9417228,-88.7484894,41.9420107,-88.7484894,41.9420107,-88.7488636,1,,,
449773902,yes,Single,41.9365793,-88.7671418,41.9365793,-88.7669983,41.9370427,-88.7669983,41.9370427,-88.7671418,,,,
450495224,terrace,Multi,41.941118,-88.7809173,41.941118,-88.780675,41.9416262,-88.780675,41.9416262,-88.7809173,2,,,
450522176,house,Single,41.9443486,-88.7686725,41.9443486,-88.7683701,41.9444605,-88.7683701,41.9444605,-88.7686725,,,,
450601262,terrace,Multi,41.940998,-88.781624,41.940998,-88.7809412,41.9411005,-88.7809412,41.9411005,-88.781624,,,,
450601263,terrace,Multi,41.9409976,-88.7825597,41.9409976,-88.7816655,41.941099,-88.7816655,41.941099,-88.7825597,,,,
450814407,terrace,Multi,41.9419538,-88.7808216,41.9419538,-88.7806808,41.9426853,-88.7806808,41.9426853,-88.7808216,,,,
450814752,terrace,Multi,41.942227,-88.7815066,41.942227,-88.7813497,41.9426779,-88.7813497,41.9426779,-88.7815066,,,,
450814753,terrace,Multi,41.9412616,-88.7815149,41.9412616,-88.7812523,41.9417142,-88.7812523,41.9417142,-88.7815149,,,,
450814838,terrace,Multi,41.9412898,-88.7820624,41.9412898,-88.7818899,41.9419589,-88.7818899,41.9419589,-88.7820624,,,,
450815010,terrace,Multi,41.9413026,-88.7818045,41.9413026,-88.781541,41.9418166,-88.781541,41.9418166,-88.7818045,,,,
450816135,terrace,Multi,41.9412598,-88.7823466,41.9412598,-88.7821774,41.9418725,-88.7821774,41.9418725,-88.7823466,,,,
450879271,yes,Single,41.9445691,-88.7698619,41.9445691,-88.7694998,41.9448088,-88.7694998,41.9448088,-88.7698619,,,,
450880847,yes,Single,41.9447866,-88.7722304,41.9447866,-88.7719932,41.9449413,-88.7719932,41.9449413,-88.7722304,,,,
450883953,retail,Commercial,41.9447937,-88.7725488,41.9447937,-88.7723513,41.9449558,-88.7723513,41.9449558,-88.7725488,,,,
450884735,silo,Single,41.9545382,-88.7445005,41.9545382,-88.7442779,41.9546808,-88.7442779,41.9546808,-88.7445005,,,,
450885291,silo,Single,41.9657491,-88.7724739,41.9657491,-88.7722902,41.9658902,-88.7722902,41.9658902,-88.7724739,,,,
450885320,silo,Single,41.9689175,-88.7722139,41.9689175,-88.7721066,41.9690002,-88.7721066,41.9690002,-88.7722139,,,,
450887525,farm,Single,41.968791,-88.7727046,41.968791,-88.7724722,41.9690202,-88.7724722,41.9690202,-88.7727046,,,,
450887774,farm,Single,41.9721955,-88.7907446,41.9721955,-88.790583,41.9723506,-88.790583,41.9723506,-88.7907446,,,,
450887976,silo,Single,41.9716656,-88.7908576,41.9716656,-88.7908006,41.971707,-88.7908006,41.971707,-88.7908576,,,,
450887990,silo,Single,41.9732243,-88.7925883,41.9732243,-88.7925172,41.9732711,-88.7925172,41.9732711,-88.7925883,,,,
450888060,house,Single,41.9729045,-88.7934959,41.9729045,-88.7933094,41.9730765,-88.7933094,41.9730765,-88.7934959,,,,
450888116,farm,Single,41.9729301,-88.7928592,41.9729301,-88.792658,41.9731774,-88.792658,41.9731774,-88.7928592,,,,
450888244,farm,Single,41.9732671,-88.7932642,41.9732671,-88.7930309,41.9734865,-88.7930309,41.9734865,-88.7932642,,,,
450888716,farm,Single,41.9732708,-88.7929949,41.9732708,-88.7927785,41.9733413,-88.7927785,41.9733413,-88.7929949,,,,
450888746,farm,Single,41.954465,-88.7447616,41.954465,-88.7445777,41.9547042,-88.7445777,41.9547042,-88.7447616,,,,
450888860,farm,Single,41.9549351,-88.7443664,41.9549351,-88.7441997,41.9550694,-88.7441997,41.9550694,-88.7443664,,,,
450889013,silo,Single,41.9517601,-88.8022885,41.9517601,-88.8021571,41.9518349,-88.8021571,41.9518349,-88.8022885,,,,
450889014,silo,Single,41.9518678,-88.8024052,41.9518678,-88.8023046,41.9519216,-88.8023046,41.9519216,-88.8024052,,,,
450889015,silo,Single,41.9518648,-88.802263,41.9518648,-88.8021598,41.9519156,-88.8021598,41.9519156,-88.802263,,,,
450889275,farm,Single,41.9516626,-88.8028133,41.9516626,-88.8025851,41.9519388,-88.8025851,41.9519388,-88.8028133,,,,
450889740,house,Single,41.9513294,-88.8025671,41.9513294,-88.8023853,41.9514453,-88.8023853,41.9514453,-88.8025671,,,,
451116185,apartments,Multi,41.9462028,-88.7677742,41.9462028,-88.7675679,41.9464154,-88.7675679,41.9464154,-88.7677742,2,,,
451384960,yes,Single,41.937686,-88.7664162,41.937686,-88.7660346,41.9378352,-88.7660346,41.9378352,-88.7664162,,,,
451420112,church,Single,41.9441068,-88.7649394,41.9441068,-88.7645861,41.9442045,-88.7645861,41.9442045,-88.7649394,,,,
451481030,industrial,Industrial,41.9279313,-88.7588716,41.9279313,-88.757822,41.928273,-88.757822,41.928273,-88.7588716,,,,
451481056,yes,Single,41.9434361,-88.7655259,41.9434361,-88.7652055,41.9435955,-88.7652055,41.9435955,-88.7655259,,,,
451481097,yes,Single,41.9434407,-88.7650354,41.9434407,-88.7647108,41.9435269,-88.7647108,41.9435269,-88.7650354,,,,
451481466,residential,Multi,41.9470824,-88.7622027,41.9470824,-88.7619487,41.9472613,-88.7619487,41.9472613,-88.7622027,,,,
451481467,residential,Multi,41.9471036,-88.7618925,41.9471036,-88.7616592,41.9472572,-88.7616592,41.9472572,-88.7618925,,,,
451481470,residential,Multi,41.9471031,-88.7612723,41.9471031,-88.7610564,41.9472537,-88.7610564,41.9472537,-88.7612723,,,,
451481471,residential,Multi,41.9470713,-88.7607261,41.9470713,-88.7604556,41.9472495,-88.7604556,41.9472495,-88.7607261,,,,
451481680,residential,Multi,41.9471423,-88.7615704,41.9471423,-88.7613765,41.9472355,-88.7613765,41.9472355,-88.7615704,,,,
451481683,residential,Multi,41.947105,-88.7609638,41.947105,-88.7607828,41.9472298,-88.7607828,41.9472298,-88.7609638,,,,
458557954,yes,Single,41.9173836,-88.7735525,41.9173836,-88.7733278,41.9176066,-88.7733278,41.9176066,-88.7735525,,,,
458558139,yes,Single,41.9164842,-88.7733738,41.9164842,-88.7731422,41.9166616,-88.7731422,41.9166616,-88.7733738,,,,
463570982,industrial,Industrial,41.9294548,-88.7325096,41.9294548,-88.7317534,41.9297573,-88.7317534,41.9297573,-88.7325096,,,,
463687518,commercial,Commercial,41.9355593,-88.7265896,41.9355593,-88.7258983,41.9357752,-88.7258983,41.9357752,-88.7265896,,,,
463687522,commercial,Commercial,41.9363837,-88.7263944,41.9363837,-88.7254181,41.9369333,-88.7254181,41.9369333,-88.7263944,,,,
465493789,house,Single,41.9306429,-88.760956,41.9306429,-88.7608156,41.9307373,-88.7608156,41.9307373,-88.760956,2,,,
465493795,garage,Single,41.9304056,-88.7610317,41.9304056,-88.76093,41.9304891,-88.76093,41.9304891,-88.7610317,,,,
465493797,shed,Single,41.9303461,-88.7610264,41.9303461,-88.760969,41.9304051,-88.760969,41.9304051,-88.7610264,,,,
481434077,yes,Single,41.8537948,-88.7920809,41.8537948,-88.7919125,41.8539087,-88.7919125,41.8539087,-88.7920809,,,,
481434079,yes,Single,41.8539067,-88.7916518,41.8539067,-88.7915371,41.8540176,-88.7915371,41.8540176,-88.7916518,,,,
481434080,yes,Single,41.8532344,-88.7917346,41.8532344,-88.791414,41.8536366,-88.791414,41.8536366,-88.7917346,,,,
483320507,yes,Single,41.9302187,-88.7785287,41.9302187,-88.77819,41.930611,-88.77819,41.930611,-88.7785287,,,,
498980268,house,Single,41.9551713,-88.737874,41.9551713,-88.7376167,41.9553792,-88.7376167,41.9553792,-88.737874,,,,
498984429,house,Single,41.9549063,-88.7373354,41.9549063,-88.7369949,41.95509,-88.7369949,41.95509,-88.7373354,,,,
498984558,house,Single,41.9550385,-88.7375439,41.9550385,-88.7373065,41.9552338,-88.7373065,41.9552338,-88.7375439,,,,
498984704,yes,Single,41.9530762,-88.7447697,41.9530762,-88.7441608,41.9534865,-88.7441608,41.9534865,-88.7447697,,,,
499992231,school,Schools,41.9664659,-88.7535052,41.9664659,-88.7526666,41.9670343,-88.7526666,41.9670343,-88.7535052,,,,
535044362,apartments,Multi,41.9371625,-88.7729182,41.9371625,-88.7727253,41.9374438,-88.7727253,41.9374438,-88.7729182,3,,,
535044363,apartments,Multi,41.9368403,-88.7729015,41.9368403,-88.772682,41.9370747,-88.772682,41.9370747,-88.7729015,3,,,
535044364,apartments,Multi,41.9365939,-88.7728894,41.9365939,-88.7725394,41.9367214,-88.7725394,41.9367214,-88.7728894,3,,,
535396477,house,Single,41.9552852,-88.7798643,41.9552852,-88.7795022,41.9555485,-88.7795022,41.9555485,-88.7798643,,,,
